id,file,source_file,start_page,end_page,pages,file_sha256,bytes,case_title,case_number,deed_number,judgment_number,court,circuit,decision_date,year,text_sha256
collector-1435-v10-p452-3548883,extracted/collector-judgments/collector-1435-v10-p452-3548883.txt,moj-judgments-1435-volume-10.pdf,452,457,6,c1a3e9c4618139f012183d2aed987d466783400c3d70c6f46862238fb673f595,18276,انز ضرعلا ىلع ءادتعالا,3548883,,,محكمة االستئناف بمنطقة مكة املكرمة االطالع عىل املعاملة الواردة من فضيلة رئيس املحكمة العامة بمكة املكرمة,الدائرة اجلزائية اخلامسية األوىل والسالم عىل من ال يف حمكمة االستئناف يف منطقة مكة املكر,,1435,48567d50d3d8ef9a72c7fbeb84d7af48c757beaa69aa73d2c58d511ec5bf2b86
collector-1435-v10-p458-3351493,extracted/collector-judgments/collector-1435-v10-p458-3351493.txt,moj-judgments-1435-volume-10.pdf,458,465,8,b424f4c6e3578376bfd2071e66d0788639f30525aeb6f1c9932e0e4770a1faf3,30962,انز ضرعلا ىلع ءادتعالا,3351493,,,محكمة االستئناف بمنطقة مكة املكرمة االطالع عىل املعاملة الواردة من فضيلة رئيس املحكمة العامة بجدة ذات الرق,الدائرة اجلزائية اخلامسية الثالثة بمحكمة االستئناف بمنطقة مكة املكرمة االطالع عىل املعام,,1435,89e5c298c664320863cb70f3d5e7617f7baa8ea81315a987a018f6d984288e05
collector-1435-v10-p466-3511621,extracted/collector-judgments/collector-1435-v10-p466-3511621.txt,moj-judgments-1435-volume-10.pdf,466,470,5,000569c535fef28a86785fd256b8d48f7044590e464474f3efba7f8383d5085b,16509,انز ضرعلا ىلع ءادتعالا,3511621,,,محكمة االستئناف بمكة املكرمة ذي الرقم ( )34225768وتاريخ 1434/5/28ه بشأن نظر الدعوى مشرتكة بحق املدعى عليها,الدائرة اجلزائية الثالثة بمحكمة االستئناف بمكة املكرمة ذي الرقم ( )34225768وتاريخ 1434/5,,1435,357952380941871af4d185d76dd2d5742032818f9aa27cd2d6d742c7a2e4ebdb
collector-1435-v10-p471-3540045,extracted/collector-judgments/collector-1435-v10-p471-3540045.txt,moj-judgments-1435-volume-10.pdf,471,481,11,b1f3333858ff851e61f8dd6912256ef67d6e3d1a1367a89a8d3c82a6e9c2441d,31011,:يلسلستلا مقرلارلا,3540045,,,محكمة االستئناف بمنطقة حائل عىل املعاملة الواردة من فضيلة رئيس املحكمة العامة بحائل املساعد بذي الرقم ( )3,الدائرة اجلزائية اخلامسية,,1435,82e79efe770f8fded470ff7057ce993df52f57b87898a1b32ef5259fff5930ad
collector-1435-v10-p482-3354123,extracted/collector-judgments/collector-1435-v10-p482-3354123.txt,moj-judgments-1435-volume-10.pdf,482,490,9,bea3388750ea548da56928d832113ec98475ab2ae68a9b37c329d0213a85028d,29931,:يلسلستلا مقرلارلا,3354123,,,محكمة االستئناف بمنطقة مكة املكرمة االطالع عىل املعاملة الواردة من فضيلة رئيس املحكمة العامة بجدة برقم 339,الدائرة ( )...التنفيذية بدوائر احلجز احلمد هلل وحده وبعد,,1435,9fb5c32564a92ef9abd1034dd51c8b86c9fd8556f581564d143741d0dc383605
collector-1435-v10-p491-33446740,extracted/collector-judgments/collector-1435-v10-p491-33446740.txt,moj-judgments-1435-volume-10.pdf,491,495,5,2305f083eeb0ef594d7ced86222454ebc0b91930a7d650807eb414a7a295694a,14750,:يلسلستلا مقرلارلا,33446740,,,محكمة االستئناف بالرياض عىل خطاب فضيلة رئيس املحكمة اجلزائية بالرياض برقم 341106203 وتاريخ 1434/12/5ه,الدائرة اجلزائية الثالثة بمحكمة االستئناف بالرياض عىل خطاب فضيلة رئيس املحكمة اجلزائية ب,,1435,4afb052159c0a5ac1aad9173d0106e6651b9edee7b06501c5085fc1e0c9e0913
collector-1435-v10-p496-33473990,extracted/collector-judgments/collector-1435-v10-p496-33473990.txt,moj-judgments-1435-volume-10.pdf,496,501,6,9c53d13e6ebfab5c7acde98c4b741fbbd8b22064012d4a70cf026e6292c6869e,21480,:يلسلستلا مقرلارلا,33473990,,,,الدائرة اجلزائية الثانية يف حمكمة االستئناف بمنطقة مكة املكرمة االطالع عىل املعاملة الوا,,1435,04c9643f92fc37d6203a43ddc1ed11ea8a405e1753d433764326678094162ab8
collector-1435-v10-p502-34558257,extracted/collector-judgments/collector-1435-v10-p502-34558257.txt,moj-judgments-1435-volume-10.pdf,502,505,4,25fa45a05e4c713821f9909fd09f2286386a79a01a0a75ef919b3f5a8e8ffd6a,12659,:يلسلستلا مقرلارلا,34558257,,,,الدائرة اجلزائية الرابعة يف حمكمة االستئناف بمنطقة مكة املكرمة جرى منا االطالع عىل احلكم,,1435,da8e0d516a39e74876dc1f9670e7cb15a332bea425e084ed7d66c282306022eb
collector-1435-v10-p506-34569485,extracted/collector-judgments/collector-1435-v10-p506-34569485.txt,moj-judgments-1435-volume-10.pdf,506,509,4,c078b12f0c948834341c9a120346bade6085eab327f399017858b52f180d6b0a,13876,:يلسلستلا مقرلارلا,34569485,,,,الدائرة اجلزائية الثانية يف حمكمة االستئناف بمنطقة مكة املكرمة االطالع عىل املعاملة الوا,,1435,a75d0f54e9449803577d7514e434bdc69a5918f5700f0a1eff9e2a6e75bfafcf
collector-1435-v10-p510-3516506,extracted/collector-judgments/collector-1435-v10-p510-3516506.txt,moj-judgments-1435-volume-10.pdf,510,516,7,56c8f17f11ac8cb0e369cef8fa930c712400a23315098955c457261116bb8882,25443,:يلسلستلا مقرلارلا,3516506,,,محكمة االستئناف بمنطقة املدينة املنورة االطالع عىل احلكم الصادر من فضيلة الشيخ )...( :القايض باملحكمة اجلز,الدائرة اجلزائية الثانية بمحكمة االستئناف بمنطقة املدينة املنورة االطالع عىل احلكم الصاد,,1435,70d3e0fce2385f95720b07afce4aac9589f727668c32a06158ad59f568288352
collector-1435-v10-p517-3566663,extracted/collector-judgments/collector-1435-v10-p517-3566663.txt,moj-judgments-1435-volume-10.pdf,517,526,10,941ec53d1d7eb5a6b27e161d98f29aa0fdec1cde3005f475ace9a56535fe66f4,34530,:يلسلستلا مقرلارلا,3566663,,,,الدائرة اجلزائية الثانية برقم 35261295يف 1435/6/1ه املتضمن( :لوحظ أن فضيلته مل يوص بإبعا,,1435,5f8e0f4062c9f95c744341c038c6a589cd3a29a485d37537fa0cf72a86fdf144
collector-1435-v10-p527-3577993,extracted/collector-judgments/collector-1435-v10-p527-3577993.txt,moj-judgments-1435-volume-10.pdf,527,531,5,4207d59a46b1251b74139d61a53c72711cb1d2be95a7c8f069a8dfd36a52239e,16037,:يلسلستلا مقرلارلا,3577993,,,محكمة أن تفصل يف اخلصومة). لذا فقد جرى الرجوع ألوراق املعاملة ووجد إقرار املدعى عليها األوىل حتقيقا لفة رق,الدائرة اجلزائية الثانية يف حمكمة االستئناف بمنطقة مكة املكرمة االطالع عىل املعاملة الوا,,1435,bc62d6b8848df331aa8eb2af390262fd60edaecfd8afbdc983e187c339838b23
collector-1435-v10-p532-34246325,extracted/collector-judgments/collector-1435-v10-p532-34246325.txt,moj-judgments-1435-volume-10.pdf,532,535,4,31a6c295cc060a85831694471bddf017bd0ae962b6a5078ca5c90b31784178a9,11838,:يلسلستلا مقرلارلا,34246325,,,,الدائرة اجلزائية السابعة يف حمكمة االستئناف بمنطقة مكة املكرمة االطالع عىل املعاملة الوا,,1435,7edf9e0d9f3a89f61e635b634f3b9e66e74efc95c69588fba9d0fa1a56359b73
collector-1435-v10-p536-34510177,extracted/collector-judgments/collector-1435-v10-p536-34510177.txt,moj-judgments-1435-volume-10.pdf,536,541,6,0b722649eb321205f3c5b89ab05bb996afcc564682aa57e6f30dfb49744527e9,19082,:يلسلستلا مقرلارلا,34510177,,,,الدائرة اجلزائية الثانية يف حمكمة االستئناف بمنطقة مكة املكرمة االطالع عىل املعاملة الوا,,1435,bc573d0e004b0612d617fc19e3bb38b7e5c4fe370f13a2c8bdf4b22138738463
collector-1435-v10-p542-3461491,extracted/collector-judgments/collector-1435-v10-p542-3461491.txt,moj-judgments-1435-volume-10.pdf,542,549,8,aa89cf8c0e07a68b400db004105ff965401bdf5da6e522e087068c34eae8a62e,26517,:يلسلستلا مقرلارلا,3461491,,,,الدائرة اجلزائية األوىل رقم 35104407يف1435/1/3ه,,1435,c890ae2b2a2a31ff50a2704bf012300d174499f0ecdbbda41909ffe31e64f79c
collector-1435-v10-p550-34449541,extracted/collector-judgments/collector-1435-v10-p550-34449541.txt,moj-judgments-1435-volume-10.pdf,550,553,4,80327896a4e9b7dfc30a5fa31ec81379e06c7a4288ec09dd978d8ec07dca1a4b,12223,:يلسلستلا مقرلارلا,34449541,,,,الدائرة اجلزائية األوىل يف حمكمة االستئناف بمنطقة مكة املكرمة االطالع عىل املعاملة الوار,,1435,113211c682d45b2dfdadce6eb3efdfccc601dd2762bb29ed781077fd30300d19
collector-1435-v10-p554-34433087,extracted/collector-judgments/collector-1435-v10-p554-34433087.txt,moj-judgments-1435-volume-10.pdf,554,576,23,a36c02d2ad4f6498c728fe83acd342d2e5a5099b89db1ee68c5a968776dbd58b,41143,:يلسلستلا مقرلارلا,34433087,,,محكمة املختصة ملشاركتها يف اجلريمة .وبتالوة احلكم عىل الطرفني قرر املدعى عليه عدم القناعة واستعد بتقديم ال,الدائرة اجلزائية الثانية يف حمكمة االستئناف بمنطقة املدينة املنورة جرى منا االطالع عىل ا,,1435,f8f896de588bb23ad58f4c1bba8b4dd9a1c3078ad210fa06bb836dbfd7ec8e31
collector-1435-v11-p6-35153214,extracted/collector-judgments/collector-1435-v11-p6-35153214.txt,moj-judgments-1435-volume-11.pdf,6,9,4,641f30acf293ba4d1c5d02da1d1e6e4ce81076c800a3b59046d5597c12aa4f09,12462,�����������������������,35153214,,,محكمة االستئناف يف منطقة مكة املكرمة االطالع عىل املعاملة الواردة من فضيلة رئيس املحكمة اجلزائية بمحافظة ج,الدائرة اجلزائية الثالثة بمحكمة االستئناف يف منطقة مكة املكرمة االطالع عىل املعاملة الوا,,1435,3369946e16316e1a367ea95cf2f63bdc721aecf1947104ccbf8a9adb7e689b69
collector-1435-v11-p10-35316717,extracted/collector-judgments/collector-1435-v11-p10-35316717.txt,moj-judgments-1435-volume-11.pdf,10,14,5,aa34f1a9250b507e52b0ca0267db8bd99ce2699e96998bf8574b730f389a725a,15719,�����������������������,35316717,,,محكمة االستئناف بمنطقة عسري عىل املعاملة الواردة من فضيلة رئيس املحكمة اجلزائية بأهبا بالرقم ( )351555025و,الدائرة الرابعة لتدقيق القضايا اجلزائية بمحكمة االستئناف بمنطقة عسري عىل املعاملة الوارد,,1435,dd3c0d30e7fbff834d7a2c1bd65ee45498502283ad5f6ea26070a74ed03e4927
collector-1435-v11-p15-3591235,extracted/collector-judgments/collector-1435-v11-p15-3591235.txt,moj-judgments-1435-volume-11.pdf,15,19,5,f419da6b9821a4b08ce1b937562439aaacef3a3467a12cac62ad0b3826f444a4,15943,:يلسلستلا مقرلارلا,3591235,,,محكمة االستئناف بمنطقة القصيم عىل املعاملة الواردة من فضيلة رئيس املحكمة العامة يف حمافظة الرس الشيخ )...(,الدائرة الثانية لتدقيق القضايا اجلزائية احلمد هلل وحده وبعد,,1435,124b8cb9bdc9283aa614500b168caced9f28026650efe212432cf8c53a4a79a9
collector-1435-v11-p20-3447625,extracted/collector-judgments/collector-1435-v11-p20-3447625.txt,moj-judgments-1435-volume-11.pdf,20,25,6,56b77cd6874b690034f043eb39fd690f2ebae3ce0940cf2940567622531020eb,21403,�����������������������,3447625,,,محكمة االستئناف بمنطقة القصيم عىل املعاملة الواردة من فضيلة رئيس املحكمة العامة بمحافظة عنيزة ذات الرقم (,الدائرة الثانية لتدقيق القضايا اجلزائية احلمد هلل وحده وبعد,,1435,d32263f0f60c43f236e66c7fff46827094f31ef5cebca2dd31df31037e976008
collector-1435-v11-p26-34237338,extracted/collector-judgments/collector-1435-v11-p26-34237338.txt,moj-judgments-1435-volume-11.pdf,26,32,7,03e2fe7783c6732f1fbf943c6979982c9c4e1d130ea99451ab1d358cc832224e,29619,�����������������������,34237338,,,محكمة االستئناف بمنطقة مكة املكرمة جرى م نا اإلطالع عىل املعاملة الواردة من فضيلة رئيس املحكمة اجلزائية بم,الدائرة اجلزائية السادسة بمحكمة االستئناف بمنطقة مكة املكرمة جرى م نا اإلطالع عىل املعام,,1435,176e5d5d2c05cac68d2e085450057f782a8e9ef9ee4806ebadaa04252cb517b8
collector-1435-v11-p33-351066,extracted/collector-judgments/collector-1435-v11-p33-351066.txt,moj-judgments-1435-volume-11.pdf,33,40,8,a328962247b665abd5d8fa85bb8299e9257bb9e57ac82a5dd2986819b857ec19,32071,:يلسلستلا مقرلارلا,351066,,,محكمة احلمد هلل وحده وبعد,الدائرة اجلزائية األوىل بمحكمة احلمد هلل وحده وبعد,,1435,62fed24f18387577ac92582bcf37831b90716afe69f9b6a02fe8b68bda3d5e12
collector-1435-v11-p41-34271516,extracted/collector-judgments/collector-1435-v11-p41-34271516.txt,moj-judgments-1435-volume-11.pdf,41,44,4,6bfbc7a0ee530fc3594aa55c1916df43438c2d037d3ef88af75d5a504050f81f,12545,:يلسلستلا مقرلارلا,34271516,,,محكمة اجلزائية استناد ا إىل املادة ( )126من نظام اإلجراءات اجلزائية لطلب إثبات ما أسند اليه واحلكم عليه بع,الدائرة احلمد هلل وحده والصالة والسالم عىل من ال اجلزائية السادسة بمحكمة االستئناف بمكة,,1435,d71f59ad9729d3629b4a780be0ed00344745fec3ef80bd0225a8bf5731f08c29
collector-1435-v11-p45-34520219,extracted/collector-judgments/collector-1435-v11-p45-34520219.txt,moj-judgments-1435-volume-11.pdf,45,48,4,7c60480e34ddc51403fb137f2190af59bebcd3b1848eeda7bed04f1107c7f9fb,12804,:يلسلستلا مقرلارلا,34520219,,,محكمة االستئناف يف منطقة مكة املكرمة االطالع عىل املعاملة الواردة من فضيلة الرئيس املساعد باملحكمة اجلزائي,الدائرة احلمد هلل والصالة والسالم عىل من ال اجلزائية السابعة بمحكمة االستئناف يف منطقة م,,1435,b99d06a200c18ae0851228e584777fc843d8ecd457d8c9fe87e386fbe1ca70aa
collector-1435-v11-p49-34553214,extracted/collector-judgments/collector-1435-v11-p49-34553214.txt,moj-judgments-1435-volume-11.pdf,49,52,4,9881f8d58fe8fb467b4188bb04ad175efbe511b8283c46ec2c00ba366a0c88da,13694,:يلسلستلا مقرلارلا,34553214,,,محكمة االستئناف يف منطقة مكة املكرمة االطالع عىل املعاملة الواردة من فضيلة رئيس املحكمة اجلزائية بجدة ذات,,,1435,3607104ed3a0e41d9d5b0b099fdb60a7775ba7c73887e6e8b804a36725727188
collector-1435-v11-p53-34183226,extracted/collector-judgments/collector-1435-v11-p53-34183226.txt,moj-judgments-1435-volume-11.pdf,53,57,5,43e441c730a4e7e6b4670b550cfddfa42479e8c8b55094f230c897b2ff63b743,16491,:يلسلستلا مقرلارلا,34183226,,,محكمة اجلزائية بمكة صدر القرار الرشعي ذو الرقم ()34300784 وتاريخ 1434/8/17ه املصدق من حمكمة االستئناف املت,الدائرة اجلزائية اخلامسية الثالثة بمحكمة االستئناف بمنطقة مكة املكرمة االطالع عىل املعام,,1435,c73ecc6d56925786dee5cfd8af5dbcfa804c1f307a23a7a121af67bfb4f5ae7b
