candidate_id,source_record_number,source_filename,text_sha256,related_record_ids,match_method,disposition
telegram-linked-precedent-255a243982dd34c9523942b9,362,18.pdf,d666a23888241326c0a1b495e87e02b92e6195e87147647cfeb9de6c48f5f561,telegram-linked-precedent-3a43b48eb65ebf31b4a58db5,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-b8a1087b28fb9529060781a2,363,18.pdf,332aa43a7842a470569caaec3f5285e71ce1f55c2c00307aab00ee26c177d85d,telegram-linked-precedent-3977cb6d6fb56a011eb96348,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-738527a89de658cb3d314fb1,364,18.pdf,086c67820807120b57b83ada34009fb3f8304ddc96d02e9a5cbe37b03f291b09,telegram-linked-precedent-5a52fa5fbb6835d8204b1bfd,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-7a4cde29986bb00ae03cdbf6,365,18.pdf,6c9a3f76fde8da57365583472ee1586f593b4eef44cf58f69eafeffa9102d2a2,telegram-linked-precedent-f62fa9d7bea6ede9988cbb9a,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-c671c0c5e485c40a22afb450,366,18.pdf,58ced4777359f67b399beb729d8a830f89e5fa7a77383266f71b90fc5483e746,telegram-linked-precedent-7ba6cee9cad7ec655258418f,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-c84a5844ee7d0c7a3d8367dc,367,18.pdf,f61756130cc62a8c0ec4e51824dd8de8d89f30b5bdfd497dd7903106a9a2491d,telegram-linked-precedent-6b224aa7dc59d3b2d094810f,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-316de7dbf80c5d62047fe1f1,368,18.pdf,d965453bcb96cfde27547dacb7c65ad333dc2889549fe31fe7ef8b3ce7def757,telegram-linked-precedent-6bd2e6e1cc6c034dac21f5f1,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-3573dafb21ea092a08ab1f24,369,18.pdf,0d6013247d62afa03146abae8e7e58f53fbc6184e6ae7cf678abed1d626be22d,telegram-linked-precedent-26c0a4056161f07d99c80556,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-ab8807e09ac4a58a09058bd2,370,18.pdf,fd1ee1f7fa8a45509687e0b18f8b959e989547c2108af6d94175df066c216ab1,telegram-linked-precedent-a6029448182d692f56566558,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-d305a22859da9eef6eb077a2,371,18.pdf,fe4bfcce7bd48b0e55a4d3ddfaca49ee6d743edddc75986bac56de67acfcb862,telegram-linked-precedent-8b0ecdb13eb9fb98a45c8ff8,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-b0a9eaa844d42f8bebbdeb8f,372,18.pdf,e2787e04944c99881ef41cbf7ae940cc80848c4fd0feb20591fc40d95f8513ce,telegram-linked-precedent-a1132b90f8346fc37e8c34f1,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-ca97b6b15d074c8d91352561,373,18.pdf,6750a0224d066bd7e856e2e1d0be38b0b834d015f84dc1eb96775e87b9174785,telegram-linked-precedent-5de1a19246be2354b7bf8a54,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-f4e3e30ab6abe7c5b75ca26f,374,18.pdf,cb06f7371ca5700706aedab35f854f0f28023bf10da569b8c2d4fd227666f97d,telegram-linked-precedent-ea24e9d19f5bbb567d737d48,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-e450f6bfce37afa725e63f0f,375,18.pdf,c85104191317584ddba7e9a8854ec1fe443239000ffad771e2f63ec64e211d9f,telegram-linked-precedent-1a8df16fe9fb34fc9aca5c03,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-31e14915c4f0526729921024,376,18.pdf,6547da31c05e487ad2f03a21898460e2c3263e1180bd990c572dc2e39fcc1d3a,telegram-linked-precedent-d9e8ddd5bfae6ece754a96e6,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-b927382d57baa8d3e4cf0033,377,18.pdf,e9b200fd81e4b8fd86eb899ce634ef3b8b2129725ff5f21341899427e58f78f8,telegram-linked-precedent-77061d60228d26d64b47980a,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-85a58ab3a1137f696055591e,378,18.pdf,8da82c79f4007b97a759056bf58fa4b30ad1c148917dbcbcb0f01bcc4f291a84,telegram-linked-precedent-c9624d17ffa6dc5bef5896c6,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-323bc0cd20dca2f47c199c83,379,18.pdf,f7a6df972bbabf72c1d6fbb5e58abd0e79e3d244178391286b2391ec5e65a507,telegram-linked-precedent-eb694b0eaa6aca59db2e78a1,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-14ddbcbd41e27a0f93a8292d,380,18.pdf,f555006e92992480acf261ab50b43a491a6f45bce9c2066923b9c856169aa0f2,telegram-linked-precedent-2a04e361e978e6d9608af7f2,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-345da370c8c4e591031d0373,381,18.pdf,f207926a53a7a9135ab108309946b703c671856d1ae5b837e31eb34b0380341b,telegram-linked-precedent-8fe1c3cdba80c98a54f6a255,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-b8040dd66ab9837a3feb710b,382,18.pdf,4d0ba4abb037ca259949b6fc927101dd4459e3a18c08ec354140554649965135,telegram-linked-precedent-5a97fcfcaee3a063690798e5,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-92fff722c5b78634f0c81f8a,383,18.pdf,f776598c45a428048d692238f6601cec27ee27ebfc7dc365b4838e3707d64bbd,telegram-linked-precedent-7b7c41766004e80851458e29,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-12e67d03afee66206ae24819,384,18.pdf,fa2bd681520575087b69adaf703ee9f761bf9f814a9fcbffce68859c80371854,telegram-linked-precedent-07e30ac9412d383111331caf,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-fe11c48996e670ee1eccb200,385,18.pdf,367ebf73cb09a4f75a77462ea2218ae53629200c59dc43fdde95d2ec78a03b98,telegram-linked-precedent-9ac1d6caf87c145cfa65e561,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-d4fa0dc3c4512e60ee86c4fa,386,18.pdf,d0b8eebd74537125bd50c327fd42aec48085dc7d5feb1fcde080837c18007897,telegram-linked-precedent-cc69e7ab8d83762c1e763acb,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-8e767bb154af9f5991f9686a,387,18.pdf,49a944867277750a0bab6fd571cc9f68832fc63db63cab84731fe7aab4d11ef6,telegram-linked-precedent-9c65d2a407686a289f8b7a1e,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-0a5a2df717cf7ed9736bb8cf,388,18.pdf,3358afd8bff973328a36d8d0ea874e7e6caa8cce8099002cf3856758b9b4fefe,telegram-linked-precedent-3abb89fc9f994f5ab47e6658,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-3c24993c384a8cf9fd8a9823,389,18.pdf,b504b784c49e4b84a590b6ab3198eb0a467419c205a644110e5dd6715a95fa22,telegram-linked-precedent-5dd9d7c8afa3e2dc1dec9e24,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-62bd03ec011694bfc1557f95,390,18.pdf,7ab1be6659a139374d1ff876817f8186a23b5a40cebf135623dec6b7e35020dd,telegram-linked-precedent-6910005e356b5d342a77c89d,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-73c9e0c3b970a4ffbc0e7bb9,391,18.pdf,9d794b5f0fa1ac1d3b97ad17b0ac96869fdb05dccfbcd0e0d22f2d809eeea58a,telegram-linked-precedent-65cb280022e539f1f43e0d83,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-9245151e51f7c074c59240a4,392,18.pdf,c725d84f954044b37b258d6364ab8374508e0929e47a631f28f75cf43785d00a,telegram-linked-precedent-8d0c281c3a381708db1d2cd7,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-e07b192e8352db3eea6995f2,393,18.pdf,50e40f7ccb4a69bf1a911e471d0edda2ac2a396da5895cbfc7b4628acc4d5c33,telegram-linked-precedent-95f3eb7b0cfbc4e55acf9ad6,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-129a565743574a9b16b39fcb,394,18.pdf,1d9895fc179ebe90ab165f665c56f6264e6e9675b8284340d7af5e4923940e4a,telegram-linked-precedent-ca079d34bef136cfdd2c4cc5,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-c8e2732bc7711ca98e64319e,395,18.pdf,a3dc644f41be5eab71c5ba36dd73f61a874395d64b584b7f223a8b7c7dd313ff,telegram-linked-precedent-f56aa13cfe4422fa0f68415c,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-93bf4a2cfd44497a30c0b8f5,396,18.pdf,52e2ed60d6819b2b193f577cd734ea2db4f38caffa0002c7c089d4479f2da415,telegram-linked-precedent-26319898e3e8949169e0090f,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-1bb0674d5712ad40d61fa6ac,397,18.pdf,c7416308088fcafba95c762d62fbfc162c48255ab751ba148f2d28b42af20236,telegram-linked-precedent-e30901a3af9d480376078b87,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-54519ab577242a888fb72915,398,18.pdf,e1fd361355cba206ed194f3bf488dff163d259f28d30b1e8307c5ac4dc581e7b,telegram-linked-precedent-e27eb6ab95aa0d2e673b887e,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-40c8a9126317d61a83d56dd2,399,18.pdf,ef2ce35dfb91bf8560c1cb072319d7866d85b01ec065004ee58afede73a6e1b6,telegram-linked-precedent-85c4121ed0735b2bb9d97a8b,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-0a480dd1a07dfd9144636635,400,18.pdf,c670945418a5ba50c034b763a2bddda162cdeacad8ea6c15268c7b532c940d4f,telegram-linked-precedent-acb0b30d7ae7f98d91fddd66,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-f663137a5d05d6b7bdec0127,401,18.pdf,c048361d610321ff7302e5cd6effde37af286b7a7d531205337ad9e405af65ad,telegram-linked-precedent-f999ca9f26ac3fbf933d20a7,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-af5f0074f2d48807a23670a3,402,18.pdf,fa28230970872e694ef0625ac14cddd36a635920b36c367406c4e5b37845898f,telegram-linked-precedent-907e2af62594021d2b756393,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-dbf739cbd70ab961b846c708,403,18.pdf,6b42d6e37a5d399ff53538349d71495297c888015656cc0765f0fa3e1822b274,telegram-linked-precedent-3f4d8c78868a6b29e59c7981,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-ab21e961c565737ca506946b,404,18.pdf,a38ab321f56bb59ae13571e6ee1ef33b1091ebb37b7f62eee946780abfb3caa6,telegram-linked-precedent-ba43deb188c545ec136da4ac,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-5f04427a20b28fb7081896e9,405,18.pdf,1431b9d228bce6311ba163a2971341283fad34f19bf7bfeecb7f366b38e4fe2f,telegram-linked-precedent-5c2d74143c330a104c45bf8e,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-6cedd92f53bfd4e7945451c6,479,‏‏_سوابق مخدرات  - نسخة.pdf,5372cbc0f3c40fec7729c01e232e56933ebc715d151c22feea4f24d7b38948b0,telegram-linked-precedent-76d9cb7c2c4ae0c209fab07e,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-2252081622d4180c43da8840,480,‏‏_سوابق مخدرات  - نسخة.pdf,9912b39da72ca1157a64d9ec02d8fdbd2d50dbf1c89072cb6179025fdc3bc798,telegram-linked-precedent-769429d2e54008bae2bd915d,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-b455a5fa89d46de579d8ef08,481,‏‏_سوابق مخدرات  - نسخة.pdf,81944f4142d4bf86ae61639bfcbe98a8816675ef5ffd27a1ce4e8ca425e32a1f,telegram-linked-precedent-c7dbfdf28a44cafed01b050a,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-95e859ea54c2e9be996cf7da,482,‏‏_سوابق مخدرات  - نسخة.pdf,5c5b35f6e6ffbf94640267f0c9ad3470685d2a40d60cc33229fed7bf72fa685d,telegram-linked-precedent-22aa8697cbf7d8051386453d,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-99260882e73d6cdc959b828b,483,‏‏_سوابق مخدرات  - نسخة.pdf,786a9553069259a4f6ba64bc7d57ef0c858f6c98953fd6c0dfa2638335ea0495,telegram-linked-precedent-eaafe08947354ed10b9baf74,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-bab1bfe55199d3e39a7dd48d,484,‏‏_سوابق مخدرات  - نسخة.pdf,a4ba40a60fa3ecd8300f0899b19ee07edfb973f0bee0012ffe1381faf81561ad,telegram-linked-precedent-146a76a46c8c8e87aa1c315d,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-0f66bb4569b167cd931607ef,485,‏‏_سوابق مخدرات  - نسخة.pdf,3d3a5dc2d2cea3e775dc1f9584b53dbd2851d4425912307f0851986e4eb054ae,telegram-linked-precedent-d66b5571d5d8088dfa843065,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-a2dfe0c52acd78f085b8e39f,486,‏‏_سوابق مخدرات  - نسخة.pdf,f222db7bdd093f8104c8c9690ac9bbdb29049806f452972b5931ff64fb92340c,telegram-linked-precedent-aedbb86e35a034a06bb86c17,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-824963dd6c065cee4c6bce64,487,‏‏_سوابق مخدرات  - نسخة.pdf,160559119cdb69ee206278a2904d2157cb457412443ea625612c246a7b171017,telegram-linked-precedent-2c170847733268351afd53df,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-f721adf1a46754a0278e6915,488,‏‏_سوابق مخدرات  - نسخة.pdf,f8de98fb3815e91a431afa9208d4f7c97bbe712800d7730a376283a95b291edd,telegram-linked-precedent-19eda9e5f7ed44ca838478b0,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-fbc874531db0b17cad151171,489,‏‏_سوابق مخدرات  - نسخة.pdf,c1d76119ed519fed4e3e94ee10d821d8a663f7836bd073b238dfe7d1edc16ca0,telegram-linked-precedent-b883f25b1947f8650decfe0e,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-91640f1ba247a833a798bc9e,490,‏‏_سوابق مخدرات  - نسخة.pdf,99dd2356c87b621be38e0fbca057db41fb1468f0204db40c45d9628b82cbedc0,telegram-linked-precedent-ec55c1cf3c4749b8bca3e8c1,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-d22feffa274a92b778e5abeb,491,‏‏_سوابق مخدرات  - نسخة.pdf,52b91a203cca95c3822148002369116b8e296f990b8811a1364c86306a02d519,telegram-linked-precedent-ff0b50d042cfde7c53a6d862,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-daadd34c961cd6b2c618e142,492,‏‏_سوابق مخدرات  - نسخة.pdf,477fb8f38ce27d0ed342978cae514d8220d1f2fd0b819ac0f10cbb3eab4b6034,telegram-linked-precedent-6667893f75c82e87e46ba67e,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-50c45254401f5f8699b2a4aa,493,‏‏_سوابق مخدرات  - نسخة.pdf,d07405a60e972e3e13de349f16b28b0beb0e6e73093a3b90604e62d43426c6b7,telegram-linked-precedent-f52fbe575bd5d44f7eb456d3,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-256854df50727b9bb24bf119,494,‏‏_سوابق مخدرات  - نسخة.pdf,997a92ff9b5e8f6fec8cfd390fe95d17846dfefc195f133403ff512d12e516dd,telegram-linked-precedent-1726c182f8924668ee0f5b8f,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-6e8e4b8926789c4f481f028d,495,‏‏_سوابق مخدرات  - نسخة.pdf,c8a44233e68cad95f27c6ae40f3091f4ed6da5915dfb55d03582f9b25e287bb5,telegram-linked-precedent-6f4a597c9bb6b4259627a971,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-f1b39cfc9735eeb7cf1ab9ca,496,‏‏_سوابق مخدرات  - نسخة.pdf,50d5a2803e5ccc5860e95242dd35b0bfc88ddbf82e836a8c37a07e4d109c359f,telegram-linked-precedent-9b77ca870c7c558b276da36c,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-cb86d8421c27e0ae814e51c3,497,‏‏_سوابق مخدرات  - نسخة.pdf,416ff014d3dc17ed7656255050fc743b5d412e64929a278bfb3b6c761599059b,telegram-linked-precedent-a5bcf7183c4ebae3720a861b,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-aabccf6663cfcf1c208fce0d,498,‏‏_سوابق مخدرات  - نسخة.pdf,4799e37f1b971cf31ae36c0e9cf63a05267eb6978feefe3b493c392b7123a913,telegram-linked-precedent-9c0862e9e1bd22b6dbbff76a,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-39618117daff7d0ac66f4e8c,499,‏‏_سوابق مخدرات  - نسخة.pdf,6cf764124a6c14e71f7a1dc5d6d130fbeb92a0fb8dff295cbae41d723fcddd14,telegram-linked-precedent-8c420c1c70a031c440b776ab,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-a64e0e4091247d9d93b1a6c5,500,‏‏_سوابق مخدرات  - نسخة.pdf,9a1f15b2ed1580d888c730344f79a55b195f928d380299e41a523f11f3b92306,telegram-linked-precedent-07ccbf1e9f44cd71d89209b7,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-62459d1e01c34929fab55587,501,‏‏_سوابق مخدرات  - نسخة.pdf,b79d7050beb84433503ea95de04fbb1e6d08d5df6ecdd7cea41ce787b26ceb21,telegram-linked-precedent-e0a4d7cf41876cc341cd02c7,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-c4ade9c9f1e7611715b9c6e3,502,‏‏_سوابق مخدرات  - نسخة.pdf,f2cab20c3c4c173e40a714a995c830bc214045554b3d08712395c9757c0b1a4c,telegram-linked-precedent-bd501431e049193c2c9e68f8,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-62e19d881785d1d859d73dfc,503,‏‏_سوابق مخدرات  - نسخة.pdf,9d17bf431a4aa6f6afd43f5e60d7586beda393c68f0d9bd8cf427a4d24588b64,telegram-linked-precedent-3c8cdb9a510992b91bfbb138,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-1422ebcf54671a7388f7a078,504,‏‏_سوابق مخدرات  - نسخة.pdf,408a6ef9551c1c64a8f549b90281430fe877972f4243d59e5109c72401e6e495,telegram-linked-precedent-63d5252755f43d470c9f8c3c,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-9d5eefee6957ab7ad2618416,505,‏‏_سوابق مخدرات  - نسخة.pdf,d6050eb79f17580e45e0e98a30922310ebdfd141a5e4b54200df1233998bcc0a,telegram-linked-precedent-21656b09d22c442586f38ff6,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-b3098a967b254f01eebafc5c,506,‏‏_سوابق مخدرات  - نسخة.pdf,89b172ec8adcd37c67ee1a9122bc50ac8530a3eaf300bed590492e64318d2295,telegram-linked-precedent-e6df9a68ceab57c608de6436,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-b054be39ce4f47ed19d7f614,507,‏‏_سوابق مخدرات  - نسخة.pdf,a0d5be2c0c09d67cce2fdb2176d8f932794448ef0f4208694003fb0a21c2309e,telegram-linked-precedent-fdded258cb169340ccc60762,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-74aae6059bb83c5d95faf50d,508,‏‏_سوابق مخدرات  - نسخة.pdf,bf5900baa665cd56de9a14158882642c153135f821b0c10e507badd4cbbce78a,telegram-linked-precedent-2b6f312b9a733a6f958c4b4d,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-2e98c6eec720b007e05fadf1,509,‏‏_سوابق مخدرات  - نسخة.pdf,1f836a693bab51485ff24ab63d60d43cf57fd00a8392e4eeaaadd50d274417a3,telegram-linked-precedent-3060a614f7265b2c97be1c50,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-441665534424211b66bcfc1f,510,‏‏_سوابق مخدرات  - نسخة.pdf,b4ff1df8d6fcd58b981df5f29f88dfa7c6868c5c828f4ed539de100a4bc264ac,telegram-linked-precedent-7961737cd762520a6578493b,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-e782bbf2f95ec11dc38fc3cf,511,‏‏_سوابق مخدرات  - نسخة.pdf,e707b453386a4859d70c24b3918f78865a9c8776e001ca55a52ae4cd3f9e0753,telegram-linked-precedent-24388a44072475f62e49dc77,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-a10d4dff011ae15485d9ccad,512,‏‏_سوابق مخدرات  - نسخة.pdf,da90ec485dc453fbdfa213cf5db3d7bdf80ce82ef4522ccdf09f6f08c095e254,telegram-linked-precedent-a923d4d326fb8649b3a4e2a1,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-1d2e437eb79eb06307fabf46,513,‏‏_سوابق مخدرات  - نسخة.pdf,d8bc4293e5b05a7b71a3b7cb736d0381712f808a7cade2c5f5b39241cb5d53a3,telegram-linked-precedent-86a7c9cb2c6d8847bd4aa1c5,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-0acce4b66678c7a3e3bad43c,514,‏‏_سوابق مخدرات  - نسخة.pdf,affe7c35ea92695c4083b135f4726ff36dc38fc4d18172e5adf75dda74302d12,telegram-linked-precedent-330977bfb042d9303c7cdbb6,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-4470cc6d8edd352b3dd60c59,515,‏‏_سوابق مخدرات  - نسخة.pdf,d467b062d86f34c2b2fcda600650302077b01af3d427f522db8b3fa77a7317ef,telegram-linked-precedent-bd5be71ba1c2122231bac0c6,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-e355e36bc344981f37b9943f,701,27.pdf,e7f6c011776e8db7cd330b54174fd76f7d0216b612387a5ffcfb81e6f0919683,telegram-linked-precedent-1319e4f14e6a04f99d6541ed,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-0077e95b51c7d803fde5cd16,727,27_2 مجموعة الاحكام القضائية.pdf,e7f6c011776e8db7cd330b54174fd76f7d0216b612387a5ffcfb81e6f0919683,telegram-linked-precedent-1319e4f14e6a04f99d6541ed,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-06267e38379de88672cfd863,728,27_2 مجموعة الاحكام القضائية.pdf,996d7ac17646b2f9270800fbc48adb8995fa6f8a8853a9626f867c97c5a38872,telegram-linked-precedent-3544c54d8d883c9d9f8a7c03,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-ab96d1bb07a2fae3bd3944be,729,27_2 مجموعة الاحكام القضائية.pdf,abe9a742dc9df368851c047b0ac3461284917bac302d88609f24212980d357b8,telegram-linked-precedent-cff20c9118ad21661581a2b6,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-59bd5481f96c80f4e606a26c,730,27_2 مجموعة الاحكام القضائية.pdf,b0632c9318824b498920d3008c91a949f3b3d924b5d8b9d37565b1e97c95772c,telegram-linked-precedent-952ce467a67fbdddb9c6f34b,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-47c1ca6a0cdcc6ab5982435e,731,27_2 مجموعة الاحكام القضائية.pdf,f6d70b7a8323a0e255966eeb206c96b782ccc75c7c5b6cb05b24df54739552f4,telegram-linked-precedent-1566da0741a76143395eff9a,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-4a26c5387be6faf98c962e90,732,27_2 مجموعة الاحكام القضائية.pdf,b7a56b0e07bbc356e03218cf3720861ee396cfca692e56fea90b950541bc6182,telegram-linked-precedent-b9e4aafcf40b0217d80e0945,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-0e29fd1da3b0888c9b01bfeb,733,27_2 مجموعة الاحكام القضائية.pdf,b66c678a6715d9a8130202c3ad3d98d7bea0069487e59f69a4d58ac446afe024,telegram-linked-precedent-23bc3b95c0a1a783bb10dc75,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-68e55f29412a81955aefe5be,734,27_2 مجموعة الاحكام القضائية.pdf,e156908bb91f7d197bc43625935ff4bdea92b61d7ed1807444ae579d142541b4,telegram-linked-precedent-f3eeab6b0963c2b2e2453462,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-79d881d272bd0c9d6c7df2e9,735,27_2 مجموعة الاحكام القضائية.pdf,1a5976694ee3c100ed53559f47c8fddc15ef8a02afbaf4bd7921aa7f97435f09,telegram-linked-precedent-89f7a157a6162fe4144afd4f,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-49aa90d477bdb86ce05572f4,736,27_2 مجموعة الاحكام القضائية.pdf,ad7799b16a178df97fb4eddab166e5fd5116535a075f8ea976d38ebcceb3ed56,telegram-linked-precedent-4d2ddd1b8579e09acb97ab1b,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-74221015a50076a2feb1fd67,737,27_2 مجموعة الاحكام القضائية.pdf,bc9f6b00f716bef93026ac6e5c4fdfeaf8d1225375e72b0f0d71a09e75dc5689,telegram-linked-precedent-c06b8aadb4c9ecd4e0435734,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-6e9e485ca392a5c2233ad879,738,27_2 مجموعة الاحكام القضائية.pdf,5f75c5031b4443d1048c6b185b9432489b77bdb195252ad19fd8da572758d05f,telegram-linked-precedent-1bc7f4aee83ead582e6704e6,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-e0c453ea6bc6416d500bbd2b,739,27_2 مجموعة الاحكام القضائية.pdf,d74cf67866d397c10c161f373a2b72a490bc4f852798d94aedebc9513f926b7c,telegram-linked-precedent-f152d86487c299eaaa942caf,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
telegram-linked-precedent-aebd3507b1f900d571ef38ba,740,27_2 مجموعة الاحكام القضائية.pdf,b956a48a9c01bd3e2b4d051b11ae12c1a97920adba4a645e136edaaf038612c0,telegram-linked-precedent-d59fb642ae2580d3c52da36f,exact_normalized_text,retain_incoming_output_and_review_do_not_promote
