id,file,source_file,source_path,source_sha256,source_bytes,start_page,end_page,pages,file_sha256,file_bytes,text_sha256,status
recovered-moj-1434-v16-p299-3443649,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v16-p299-3443649.pdf,moj-judgments-1434-volume-16.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-16.pdf,fbdf36deb24184bcd1453d4528d8e766d8800c753b8f21cfc3f22d9a916a242f,4673339,299,306,8,82a821f52106d2a7df6ad57f986ff348d6a47fdef5b3a6da52073f0725044af2,1258794,beaa9552203f26998eb9889773d40bc2c2e561012c253cac614ae0ec689c0a5f,exact_duplicate_review
recovered-moj-1434-v16-p307-34202301,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v16-p307-34202301.pdf,moj-judgments-1434-volume-16.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-16.pdf,fbdf36deb24184bcd1453d4528d8e766d8800c753b8f21cfc3f22d9a916a242f,4673339,307,314,8,d151b43aa0aa2dea97bb704f6007914475988e03c08cbffa83827bd2dae2b60b,506995,022f93e77988b22d58226d562ab602a1701268addfd8827f02ee451267ed5ac8,exact_duplicate_review
recovered-moj-1434-v16-p315-34221250,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v16-p315-34221250.pdf,moj-judgments-1434-volume-16.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-16.pdf,fbdf36deb24184bcd1453d4528d8e766d8800c753b8f21cfc3f22d9a916a242f,4673339,315,325,11,d21797cea32ba6cc2af1d45bfadf8ab7ae7000122a1e1f8587fdde4e688a87c3,519140,c6aa7d8d9f089286ddc6a49e66bd1ede68b08cc2cc6d7a8bc6045d1ed7bb367e,exact_duplicate_review
recovered-moj-1434-v16-p326-34286877,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v16-p326-34286877.pdf,moj-judgments-1434-volume-16.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-16.pdf,fbdf36deb24184bcd1453d4528d8e766d8800c753b8f21cfc3f22d9a916a242f,4673339,326,331,6,8acb409c4c90797754bce1812717aef2fe1ef6b2f4339e88172843e065a2a260,493764,ab92a1ba01a31cba65385b51a2193b2a65ca546bfdd711a6de1c42264618049b,exact_duplicate_review
recovered-moj-1434-v16-p332-34266037,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v16-p332-34266037.pdf,moj-judgments-1434-volume-16.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-16.pdf,fbdf36deb24184bcd1453d4528d8e766d8800c753b8f21cfc3f22d9a916a242f,4673339,332,340,9,d974b7ee8c77e17f55eda7649c68bc0ccb50544720942929ffac8cc47433a3f6,1261410,7541ad5eabc627d3a2ee01ff9ea0690245d11e7358c1e4c9d55d025a2f4783ac,exact_duplicate_review
recovered-moj-1434-v16-p341-3435983,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v16-p341-3435983.pdf,moj-judgments-1434-volume-16.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-16.pdf,fbdf36deb24184bcd1453d4528d8e766d8800c753b8f21cfc3f22d9a916a242f,4673339,341,354,14,56684147c5b08637a8ee350c4635e0ae62fbbeaa76d2bc5dcef7f5858a22cafe,523571,258306c938da462885f3abbd13490954c64d22f4c1a5064aaaebb025bafa7950,private_manual_review
recovered-moj-1434-v16-p355-3444894,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v16-p355-3444894.pdf,moj-judgments-1434-volume-16.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-16.pdf,fbdf36deb24184bcd1453d4528d8e766d8800c753b8f21cfc3f22d9a916a242f,4673339,355,359,5,6bbb2c6956b97775b008a959165bce7233d38c3c2ecdaa0478d67bfe820e0a69,487196,3df6dac564288a9a68c8a7b922591170ae7a909eec7c5643d01ad01ba60e7d99,exact_duplicate_review
recovered-moj-1434-v16-p360-34171488,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v16-p360-34171488.pdf,moj-judgments-1434-volume-16.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-16.pdf,fbdf36deb24184bcd1453d4528d8e766d8800c753b8f21cfc3f22d9a916a242f,4673339,360,365,6,3b93703510f52d66a9f591848b6ad6071fb0f611e257d0fc9aba372453501a2c,487982,bcb6bfdec2d49e5d7a1e36852f32fd13230696f8e2c7dd6e5feaa0f9b588cd3e,exact_duplicate_review
recovered-moj-1434-v16-p366-34175033,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v16-p366-34175033.pdf,moj-judgments-1434-volume-16.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-16.pdf,fbdf36deb24184bcd1453d4528d8e766d8800c753b8f21cfc3f22d9a916a242f,4673339,366,371,6,01502ec2c787c11134766f7448cd4d55b561b942450345b960a2891582e3d295,488205,3b906320e1fee038f488c8627d8956c7045d3bae33669fd54e9c5fcd32c84c62,exact_duplicate_review
recovered-moj-1434-v16-p372-34176363,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v16-p372-34176363.pdf,moj-judgments-1434-volume-16.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-16.pdf,fbdf36deb24184bcd1453d4528d8e766d8800c753b8f21cfc3f22d9a916a242f,4673339,372,376,5,a367fccb67021a9c02e8771d94f7fbb4f09023b73be0c708cd309d218cbd30d0,497514,35536751004cdc2c3bdabba313ffda74b221b8f68be23db58128be24cd99c825,exact_duplicate_review
recovered-moj-1434-v16-p377-34316777,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v16-p377-34316777.pdf,moj-judgments-1434-volume-16.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-16.pdf,fbdf36deb24184bcd1453d4528d8e766d8800c753b8f21cfc3f22d9a916a242f,4673339,377,383,7,8ea7e1c46cefe7a956d8ffa130d886d127add910d0ca43d8f8e477c656f68718,497782,33cd41f390e2c208b7ccc96ccb845cb79b9ae4b6c4890b35786439037e275e53,exact_duplicate_review
recovered-moj-1434-v16-p384-34344352,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v16-p384-34344352.pdf,moj-judgments-1434-volume-16.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-16.pdf,fbdf36deb24184bcd1453d4528d8e766d8800c753b8f21cfc3f22d9a916a242f,4673339,384,392,9,f1b2ba3553e2ae5586b7a4d2a9db94cd488b4779dd7ef34fb444856fc3ed4e38,1261426,273e896687c23f40263e709ea8ad522c97fa2759064d92de6e1587ca07e68753,exact_duplicate_review
recovered-moj-1434-v16-p393-3432016,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v16-p393-3432016.pdf,moj-judgments-1434-volume-16.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-16.pdf,fbdf36deb24184bcd1453d4528d8e766d8800c753b8f21cfc3f22d9a916a242f,4673339,393,397,5,6709ffa4ce729f91f44e9ad705060e49b21b49f5351e174edab8f5d6e1b571e1,486094,e953edfd5e0a528534eae0ec7f39f82c324cefbc5c7ab07c0c439c135c44ef7b,exact_duplicate_review
recovered-moj-1434-v16-p398-3429911,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v16-p398-3429911.pdf,moj-judgments-1434-volume-16.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-16.pdf,fbdf36deb24184bcd1453d4528d8e766d8800c753b8f21cfc3f22d9a916a242f,4673339,398,410,13,ab8d69801e4c3f9252be39e44336f72842cf291ef501cfa9178547eb9aeb0951,1283606,5acbd11c426d26d8cbfdcdb0c82ea2edbad30503241214e159a967cbb75a6925,exact_duplicate_review
recovered-moj-1434-v16-p411-34280904,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v16-p411-34280904.pdf,moj-judgments-1434-volume-16.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-16.pdf,fbdf36deb24184bcd1453d4528d8e766d8800c753b8f21cfc3f22d9a916a242f,4673339,411,427,17,f3136f277aa05507038f9c4db8178619cbb028d81d4f3bad6ce7a7e4eeb77141,854240,396a5b944aa2be15fa4c6d7ac5537d7f4025c4a93728a497ca88cea4b6e7151b,exact_duplicate_review
recovered-moj-1434-v17-p5-3423184,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v17-p5-3423184.pdf,moj-judgments-1434-volume-17.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-17.pdf,0fd12ae23184b837d4064d9481aed000ccba83493f30c15f7c271684d9768d3d,3563724,5,11,7,15aedd94757971389b35cfc76ed1b688331b2596878338bf1a8cfad4e6a83c8e,492790,b8cfdb542ef82155fb55efda0cdfdff964a88f51f124a1e3d456a0d08ba03306,exact_duplicate_review
recovered-moj-1434-v17-p12-33237852,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v17-p12-33237852.pdf,moj-judgments-1434-volume-17.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-17.pdf,0fd12ae23184b837d4064d9481aed000ccba83493f30c15f7c271684d9768d3d,3563724,12,34,23,0e61e25fd5e7ce657be33a57b1679c2bd9f18ea5ca865ac3f07ee9a4fc1cea08,553421,c2c53fb83a72de170d953ae8dbd2baed7c04f0e903ce7c565db63943818c0d39,exact_duplicate_review
recovered-moj-1434-v17-p35-33345920,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v17-p35-33345920.pdf,moj-judgments-1434-volume-17.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-17.pdf,0fd12ae23184b837d4064d9481aed000ccba83493f30c15f7c271684d9768d3d,3563724,35,48,14,41c7e57481331791764bde3f34d3ee75be54998ad45660ec2e3ac3e8ce29ac08,527440,ea7829b3d49ab39013fc8e344a3a2af0d98493452fbc2e0c01629768b57ae2c7,exact_duplicate_review
recovered-moj-1434-v17-p49-33331714,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v17-p49-33331714.pdf,moj-judgments-1434-volume-17.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-17.pdf,0fd12ae23184b837d4064d9481aed000ccba83493f30c15f7c271684d9768d3d,3563724,49,55,7,206b66daacf62c3d97fca751a2ba992f5dabc151fb5bf5217120dc70f398a8ec,497136,084cdc4ef1f3a3d9b659ef92abd7a039e23ebdf33e4846a63f5bb081f31eb2a0,exact_duplicate_review
recovered-moj-1434-v17-p56-3452825,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v17-p56-3452825.pdf,moj-judgments-1434-volume-17.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-17.pdf,0fd12ae23184b837d4064d9481aed000ccba83493f30c15f7c271684d9768d3d,3563724,56,69,14,ea4087659fb967c487ac8bb4c6f95cf8808ce074685e1fba892035872d878fd2,522751,65d63e1c8ccf8bc766b56a574eeeebc5eeeb06900cc28de9e50e59e4e659facc,exact_duplicate_review
recovered-moj-1434-v17-p70-3416899,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v17-p70-3416899.pdf,moj-judgments-1434-volume-17.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-17.pdf,0fd12ae23184b837d4064d9481aed000ccba83493f30c15f7c271684d9768d3d,3563724,70,74,5,90da3695c695787aca4bdb41665fe4b072c5590fa8122a86d2734afb88d6f5cf,497935,869fcd5300ee0ba0bb535ec986ef6daf9ef7d4b6d7f299fde97a71e35dc4f6c2,exact_duplicate_review
recovered-moj-1434-v17-p75-3459890,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v17-p75-3459890.pdf,moj-judgments-1434-volume-17.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-17.pdf,0fd12ae23184b837d4064d9481aed000ccba83493f30c15f7c271684d9768d3d,3563724,75,82,8,534f0c4ad43c738be8c358d4ef9b2efcbb196310d80bb08969547e7aa9e03b34,510073,48409718765c5faafe94e66da2a498ef9d66ce54e5d509d40f082f66cc95549d,exact_duplicate_review
recovered-moj-1434-v17-p83-33475491,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v17-p83-33475491.pdf,moj-judgments-1434-volume-17.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-17.pdf,0fd12ae23184b837d4064d9481aed000ccba83493f30c15f7c271684d9768d3d,3563724,83,87,5,6f12f59cd077d949059e149928c059f4ded91b2318d0ce4c9faa4c7d6acb1af3,491749,f06b2c83e4f5446feade744dd61b4fc7f351169eac345de1d87046d5c40bf724,exact_duplicate_review
recovered-moj-1434-v17-p88-34198977,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v17-p88-34198977.pdf,moj-judgments-1434-volume-17.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-17.pdf,0fd12ae23184b837d4064d9481aed000ccba83493f30c15f7c271684d9768d3d,3563724,88,93,6,d11c15c45bf10d8a74f89eadd2599d8a35aadd88de384ba90ade3d769adbf010,495327,6907a13c632e3a6d2642e2d36e541024c087e4bc010d6ed0835d2441478439a0,exact_duplicate_review
recovered-moj-1434-v17-p94-34279643,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v17-p94-34279643.pdf,moj-judgments-1434-volume-17.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-17.pdf,0fd12ae23184b837d4064d9481aed000ccba83493f30c15f7c271684d9768d3d,3563724,94,105,12,c9da479bfa772ddf1877d2d4d0fa1d9571456fbe7739afb76a4dcca4f3a0dba1,517813,91717515d8be412fde116ddf492ccf57bbea5a1baa994ff4af43d3b1336d0aa6,exact_duplicate_review
recovered-moj-1434-v17-p106-34280698,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v17-p106-34280698.pdf,moj-judgments-1434-volume-17.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-17.pdf,0fd12ae23184b837d4064d9481aed000ccba83493f30c15f7c271684d9768d3d,3563724,106,114,9,83ea777d0effc32ae8f13448f377eca93d01fd324ff9b89ea3db5bb6e0812f37,516778,324619678fdb904000c416a775f380bc951453745004e52df2970d4987a54398,exact_duplicate_review
recovered-moj-1434-v17-p115-34275215,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v17-p115-34275215.pdf,moj-judgments-1434-volume-17.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-17.pdf,0fd12ae23184b837d4064d9481aed000ccba83493f30c15f7c271684d9768d3d,3563724,115,120,6,206e137e6888d0354ec0ff100114de6e1eccbfc1e15fdc859c498b344eed3801,499573,56db408846a0c33cc8b8f9851f8dd03b79954d4ac51f76df6f69630754bc46a7,exact_duplicate_review
recovered-moj-1434-v17-p121-34293408,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v17-p121-34293408.pdf,moj-judgments-1434-volume-17.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-17.pdf,0fd12ae23184b837d4064d9481aed000ccba83493f30c15f7c271684d9768d3d,3563724,121,125,5,d250146fc3c012bd4b7ff258b12edb3196822a6e13f7e72a30ee68735a691a21,492363,c8af088e4346651596fdf1008afd38de754147ee2436a8bdd3f9eb3af0856b68,exact_duplicate_review
recovered-moj-1434-v17-p126-34292073,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v17-p126-34292073.pdf,moj-judgments-1434-volume-17.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-17.pdf,0fd12ae23184b837d4064d9481aed000ccba83493f30c15f7c271684d9768d3d,3563724,126,130,5,ea8886d4a05645e906f1948702f01e5f05848710e9c9befc33b95a87be66d243,499848,d63ce3b0e121926bce82dc9bdd50356cba346c2e6985711a0f8e40313926594f,exact_duplicate_review
recovered-moj-1434-v17-p131-34312859,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v17-p131-34312859.pdf,moj-judgments-1434-volume-17.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-17.pdf,0fd12ae23184b837d4064d9481aed000ccba83493f30c15f7c271684d9768d3d,3563724,131,138,8,953a7c4fe7713c2ecc393f93fba92e3cadfa6d455ba80c0cd5ae9969d6b0cd59,1270217,a50aa55a87c795b83a20ffe0ea4eb9ec7eb300909aae6d8d123151ff8190a282,exact_duplicate_review
recovered-moj-1434-v17-p139-34209535,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v17-p139-34209535.pdf,moj-judgments-1434-volume-17.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-17.pdf,0fd12ae23184b837d4064d9481aed000ccba83493f30c15f7c271684d9768d3d,3563724,139,149,11,67c78ff7bec79909499267977366ac7fdd4fd6d074d401a9938ac0a4548983c1,513078,d31a9ef55e1e41951fc8596f9f38e55ca0d2df7614b9046d0b85cab96b4388ce,exact_duplicate_review
recovered-moj-1434-v17-p150-3394934,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v17-p150-3394934.pdf,moj-judgments-1434-volume-17.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-17.pdf,0fd12ae23184b837d4064d9481aed000ccba83493f30c15f7c271684d9768d3d,3563724,150,159,10,d70be69c6b679fe49c490f5e9b7f6265fac5617d91c337744de47cec6a55fe13,512748,1835cc83d2d1bd222468166be94648def20ebb57a4da4ae5b37d34b8d0e0f096,exact_duplicate_review
recovered-moj-1434-v17-p160-33347139,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v17-p160-33347139.pdf,moj-judgments-1434-volume-17.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-17.pdf,0fd12ae23184b837d4064d9481aed000ccba83493f30c15f7c271684d9768d3d,3563724,160,171,12,686b2e6fbb72f6a0d2daa1f960eca08ade7048ae7f5859ba09232deeb69f5b61,519349,4092496d15b918eb3d77c8dcd427d805146f52edac7d00f04f5da42ea442b155,exact_duplicate_review
recovered-moj-1434-v17-p172-34176202,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v17-p172-34176202.pdf,moj-judgments-1434-volume-17.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-17.pdf,0fd12ae23184b837d4064d9481aed000ccba83493f30c15f7c271684d9768d3d,3563724,172,189,18,5bbdc6a86ba27f5c2f79f38f7f25eedd6f3639a693950cc5dc89e265d7180150,530540,723ca36b476f5da9f46df8437fdbd7e47d4d28ea26e91cf93aa9d3af9a08ae41,exact_duplicate_review
recovered-moj-1434-v17-p190-3441850,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v17-p190-3441850.pdf,moj-judgments-1434-volume-17.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-17.pdf,0fd12ae23184b837d4064d9481aed000ccba83493f30c15f7c271684d9768d3d,3563724,190,198,9,70a21c47617eec82c1e4b95a412a11820ae7047722e561c228a1ae25d0b66bc3,516640,4aee398919697e3245077ab4b1fe522c0f3e1dcb4859c2345613bf499e3cb1e3,exact_duplicate_review
recovered-moj-1434-v17-p199-3381914,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v17-p199-3381914.pdf,moj-judgments-1434-volume-17.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-17.pdf,0fd12ae23184b837d4064d9481aed000ccba83493f30c15f7c271684d9768d3d,3563724,199,207,9,53c01230eb7590dfdece388c2e77cb3c738530bbe829e04e0b0c5a69ae50e5ee,501261,58f1ecad40b6f4ad911bedd580e6daa57e9c50eb62607ecc130b332d4037c4a7,exact_duplicate_review
recovered-moj-1434-v17-p208-34265704,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v17-p208-34265704.pdf,moj-judgments-1434-volume-17.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-17.pdf,0fd12ae23184b837d4064d9481aed000ccba83493f30c15f7c271684d9768d3d,3563724,208,213,6,536b3c86f116cb89ca1c22fbb0c3e17e50693e3842770ac78d65d0cc734c7f73,499048,4a67e3088675610b03629e15e3a9c72b33137e1c543370534f6eef1c756a7cd1,exact_duplicate_review
recovered-moj-1434-v17-p214-3432371,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v17-p214-3432371.pdf,moj-judgments-1434-volume-17.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-17.pdf,0fd12ae23184b837d4064d9481aed000ccba83493f30c15f7c271684d9768d3d,3563724,214,230,17,579b72d0239922c2ba1f4ebeabb15de4e19b6545bf152579c0b4b9539e62f1c5,544737,452353cd26a99e64636f2991b8a57d898db0260565651b2e9c09571fe477b071,exact_duplicate_review
recovered-moj-1434-v17-p231-33297549,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v17-p231-33297549.pdf,moj-judgments-1434-volume-17.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-17.pdf,0fd12ae23184b837d4064d9481aed000ccba83493f30c15f7c271684d9768d3d,3563724,231,248,18,ad6da0f0bc475fb396eb360515be6002bd069febf9432f539593245f5b053878,541610,c5f96496b692c18d837bf6ac5147a66dc119486e0d03c4ca56ad07e6e01a87df,private_manual_review
recovered-moj-1434-v17-p249-347121,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v17-p249-347121.pdf,moj-judgments-1434-volume-17.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-17.pdf,0fd12ae23184b837d4064d9481aed000ccba83493f30c15f7c271684d9768d3d,3563724,249,257,9,1cc8202208a6b5ccc8a63e836cff44a51d2a65d12b4d9b99f9ecc422d85e8237,504370,6a664e0ac09597ecfe7e7ede2a933d392d2490379550d6dc536583aea6bfe8a7,exact_duplicate_review
recovered-moj-1434-v17-p258-3444750,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v17-p258-3444750.pdf,moj-judgments-1434-volume-17.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-17.pdf,0fd12ae23184b837d4064d9481aed000ccba83493f30c15f7c271684d9768d3d,3563724,258,265,8,1fcf7d122adf15df54c36d9728a66b1a4411e52587c62d7cdebf5fefb23ffb58,508341,5466ffc692f13e6f54284751660b49a7699062227e67fd03fe4dde499d297d6a,exact_duplicate_review
recovered-moj-1434-v17-p266-34248603,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v17-p266-34248603.pdf,moj-judgments-1434-volume-17.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-17.pdf,0fd12ae23184b837d4064d9481aed000ccba83493f30c15f7c271684d9768d3d,3563724,266,279,14,63f0811541927379a7cb1958dd98a5198a68d1fea33de461cdab11c48952f7e8,523053,b3ddcd4816a267bff7eceb3dde246226a44cd9bd779f7ad8d828229e904afa42,exact_duplicate_review
recovered-moj-1434-v17-p280-443813,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v17-p280-443813.pdf,moj-judgments-1434-volume-17.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-17.pdf,0fd12ae23184b837d4064d9481aed000ccba83493f30c15f7c271684d9768d3d,3563724,280,287,8,e480773b31cd1197a1721be34275181436b6fec772294e640d5fdac2db731ea3,511901,86fd7267e542baf2a3668efd0411dc863589f3688340d38e3957a048fbccc2db,exact_duplicate_review
recovered-moj-1434-v17-p288-3465016,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v17-p288-3465016.pdf,moj-judgments-1434-volume-17.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-17.pdf,0fd12ae23184b837d4064d9481aed000ccba83493f30c15f7c271684d9768d3d,3563724,288,298,11,48ed10d7385c599aae502437f8881b52c3282abd9182815df8b8c3ddc091ecdd,535397,b5dc7348a459d7f33f18f07755d1a3edd72ea94116a28cdfe496de0143c9a3d8,exact_duplicate_review
recovered-moj-1434-v17-p299-3416879,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v17-p299-3416879.pdf,moj-judgments-1434-volume-17.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-17.pdf,0fd12ae23184b837d4064d9481aed000ccba83493f30c15f7c271684d9768d3d,3563724,299,308,10,3932ab5c2fdc6067486133fab1fc630a9fc45f5525fcd41f34a4658ab1bb46ff,519228,0f1b8c6f777f75dc7eea182a1095ed59e04c18220f1d930f6d50bca97c5552d7,exact_duplicate_review
recovered-moj-1434-v17-p309-3459136,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v17-p309-3459136.pdf,moj-judgments-1434-volume-17.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-17.pdf,0fd12ae23184b837d4064d9481aed000ccba83493f30c15f7c271684d9768d3d,3563724,309,327,19,24f117cd944f347a663da556595441ac102789de3fe69819efbd2d8bf64e9bd7,533340,97046bed0add02134e25c829e68b34d0123bd418cf093039e618d07ae53fcc17,exact_duplicate_review
recovered-moj-1434-v17-p328-3459075,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v17-p328-3459075.pdf,moj-judgments-1434-volume-17.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-17.pdf,0fd12ae23184b837d4064d9481aed000ccba83493f30c15f7c271684d9768d3d,3563724,328,345,18,f92336e482e4a390128c0d6f940ae1a1e80e9932614fe11ac5c451f4e4708418,546251,04457c4dc3808cdd1e54e70747713e5dbee766b739d333e8947d266df2a10c3f,exact_duplicate_review
recovered-moj-1434-v17-p346-33473663,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v17-p346-33473663.pdf,moj-judgments-1434-volume-17.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-17.pdf,0fd12ae23184b837d4064d9481aed000ccba83493f30c15f7c271684d9768d3d,3563724,346,354,9,202d1fc2cd12c240d04738bfb0d50514bca78bbb3a7a071459866375aad904f8,527251,6e825d7967ffda89f1f7af0ffa7b11aeeedcc9eb733812b52788d0e35597b353,exact_duplicate_review
recovered-moj-1434-v17-p355-3427615,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v17-p355-3427615.pdf,moj-judgments-1434-volume-17.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-17.pdf,0fd12ae23184b837d4064d9481aed000ccba83493f30c15f7c271684d9768d3d,3563724,355,362,8,7b90584a6a0775cebe4e07d4395bb719734acaf5f69f32b9706ccf3329711152,508848,fd35f69c80597cc012c3a239fe9508c893f3cc21b7681e95e3de3d85330f53cf,exact_duplicate_review
recovered-moj-1434-v17-p363-3430850,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v17-p363-3430850.pdf,moj-judgments-1434-volume-17.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-17.pdf,0fd12ae23184b837d4064d9481aed000ccba83493f30c15f7c271684d9768d3d,3563724,363,374,12,0a7ef58165feef4f7fad1a2d23e158e238ae1c0d5724660b7c2096868020e3f3,520842,5c1c92d9ab65909cf1838af181b01a388bca7b8891447e15bb0e198b2a7e35dd,exact_duplicate_review
recovered-moj-1434-v17-p375-3422247,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v17-p375-3422247.pdf,moj-judgments-1434-volume-17.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-17.pdf,0fd12ae23184b837d4064d9481aed000ccba83493f30c15f7c271684d9768d3d,3563724,375,382,8,afcc34fc29a399704a0ae1d9b690df52effe14b6d46373e502b4d81b6ef99739,511173,e1c31e2fe6f6b454b35b84f06453fda27504862a20fbd44f63ae64778a2798db,exact_duplicate_review
recovered-moj-1434-v17-p383-3432281,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v17-p383-3432281.pdf,moj-judgments-1434-volume-17.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-17.pdf,0fd12ae23184b837d4064d9481aed000ccba83493f30c15f7c271684d9768d3d,3563724,383,388,6,af420f6c8f718495e8400074877b3e257ee76a298ef2179a9e1360da7913c928,502855,3fcc08f69d82ff390b7310aa64d49a7f8df5eb5f57ea6d85eb4e5db59c462284,exact_duplicate_review
recovered-moj-1434-v17-p389-3432301,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v17-p389-3432301.pdf,moj-judgments-1434-volume-17.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-17.pdf,0fd12ae23184b837d4064d9481aed000ccba83493f30c15f7c271684d9768d3d,3563724,389,394,6,32c1e78b8c904ce9bc22367cc14fd65101544b66703a10f57a90359fa4dfd3ef,506079,ea09485db1d62e249004c4c3a54023faee4646c8c358a64899e31a04af7c8dca,exact_duplicate_review
